instrument,time,measured_pressure,measured_temperature
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:47:00,103.07367,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:48:00,103.16196,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:49:00,103.07367,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:50:00,103.13253,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:51:00,103.02462,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:52:00,103.15215,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:53:00,103.27968,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:54:00,103.26987,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:55:00,103.25025,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:56:00,103.30911,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:57:00,103.36797,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:58:00,103.42683,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 04:59:00,103.30911,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:00:00,103.35816,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:01:00,103.51512,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:02:00,103.41702,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:03:00,103.46607,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:04:00,103.67208,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:05:00,103.55436,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:06:00,103.51512,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:07:00,103.63284,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:08:00,103.62303,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:09:00,103.51512,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:10:00,103.56417,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:11:00,103.55436,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:12:00,103.63284,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:13:00,103.75056,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:14:00,103.60341,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:15:00,103.71132,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:16:00,103.57398,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:17:00,103.6917,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:18:00,103.71132,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:19:00,103.85847,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:20:00,103.77018,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:21:00,103.80942,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:22:00,103.91733,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:23:00,104.00562,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:24:00,103.82904,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:25:00,103.7898,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:26:00,103.99581,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:27:00,103.92714,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:28:00,104.09391,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:29:00,104.09391,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:30:00,104.13315,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:31:00,104.15277,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:32:00,104.24106,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:33:00,104.29992,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:34:00,104.29992,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:35:00,104.32935,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:36:00,104.16258,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:37:00,104.16258,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:38:00,104.31954,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:39:00,104.32935,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:40:00,104.36859,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:41:00,104.39802,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:42:00,104.32935,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:43:00,104.43726,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:44:00,104.38821,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:45:00,104.43726,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:46:00,104.48631,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:47:00,104.4765,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:48:00,104.52555,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:49:00,104.59422,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:50:00,104.76099,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:51:00,104.65308,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:52:00,104.62365,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:53:00,104.7708,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:54:00,104.76099,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:55:00,104.72175,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:56:00,104.89833,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:57:00,104.94738,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:58:00,104.8689,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 05:59:00,104.91795,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:00:00,105.00624,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:01:00,105.01605,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:02:00,105.04548,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:03:00,104.98662,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:04:00,105.0651,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:05:00,105.12396,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:06:00,105.13377,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:07:00,105.09453,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:08:00,105.13377,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:09:00,105.25149,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:10:00,105.21225,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:11:00,105.25149,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:12:00,105.31035,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:13:00,105.29073,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:14:00,105.36921,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:15:00,105.36921,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:16:00,105.42807,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:17:00,105.40845,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:18:00,105.32997,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:19:00,105.40845,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:20:00,105.38883,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:21:00,105.44769,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:22:00,105.48693,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:23:00,105.48693,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:24:00,105.48693,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:25:00,105.57522,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:26:00,105.62427,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:27:00,105.6537,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:28:00,105.57522,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:29:00,105.66351,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:30:00,105.68313,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:31:00,105.68313,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:32:00,105.73218,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:33:00,105.68313,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:34:00,105.77142,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:35:00,105.85971,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:36:00,105.78123,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:37:00,105.83028,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:38:00,105.86952,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:39:00,105.85971,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:40:00,105.85971,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:41:00,105.85971,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:42:00,105.85971,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:43:00,105.91857,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:44:00,105.85971,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:45:00,105.91857,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:46:00,105.95781,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:47:00,106.00686,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:48:00,105.97743,30.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:49:00,106.03629,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:50:00,105.98724,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:51:00,106.00686,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:52:00,106.03629,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:53:00,106.03629,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:54:00,106.01667,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:55:00,106.06572,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:56:00,106.03629,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:57:00,106.07553,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:58:00,106.09515,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 06:59:00,106.16382,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:00:00,106.12458,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:01:00,106.19325,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:02:00,106.18344,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:03:00,106.21287,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:04:00,106.22268,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:05:00,106.26192,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:06:00,106.30116,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:07:00,106.22268,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:08:00,106.26192,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:09:00,106.3404,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:10:00,106.2423,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:11:00,106.31097,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:12:00,106.33059,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:13:00,106.36002,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:14:00,106.36002,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:15:00,106.37964,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:16:00,106.39926,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:17:00,106.39926,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:18:00,106.37964,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:19:00,106.42869,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:20:00,106.42869,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:21:00,106.47774,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:22:00,106.45812,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:23:00,106.47774,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:24:00,106.48755,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:25:00,106.51698,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:26:00,106.51698,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:27:00,106.5366,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:28:00,106.5366,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:29:00,106.48755,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:30:00,106.54641,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:31:00,106.54641,30.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:32:00,106.54641,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:33:00,106.5366,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:34:00,106.54641,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:35:00,106.54641,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:36:00,106.58565,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:37:00,106.59546,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:38:00,106.59546,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:39:00,106.58565,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:40:00,106.59546,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:41:00,106.6347,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:42:00,106.65432,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:43:00,106.66413,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:44:00,106.68375,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:45:00,106.70337,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:46:00,106.68375,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:47:00,106.70337,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:48:00,106.71318,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:49:00,106.68375,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:50:00,106.68375,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:51:00,106.72299,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:52:00,106.72299,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:53:00,106.75242,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:54:00,106.75242,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:55:00,106.77204,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:56:00,106.8309,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:57:00,106.80147,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:58:00,106.81128,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 07:59:00,106.8309,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:00:00,106.78185,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:01:00,106.84071,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:02:00,106.80147,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:03:00,106.81128,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:04:00,106.80147,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:05:00,106.84071,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:06:00,106.80147,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:07:00,106.72299,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:08:00,106.81128,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:09:00,106.91919,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:10:00,106.86033,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:11:00,106.86033,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:12:00,106.77204,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:13:00,106.80147,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:14:00,106.86033,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:15:00,106.94862,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:16:00,106.929,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:17:00,106.929,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:18:00,106.929,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:19:00,106.929,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:20:00,107.03691,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:21:00,107.00748,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:22:00,107.0271,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:23:00,107.13501,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:24:00,107.07615,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:25:00,107.13501,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:26:00,107.04672,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:27:00,107.1252,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:28:00,107.10558,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:29:00,107.13501,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:30:00,107.06634,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:31:00,107.16444,30
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:32:00,107.18406,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:33:00,107.1252,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:34:00,107.06634,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:35:00,107.03691,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:36:00,107.1252,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:37:00,107.15463,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:38:00,107.10558,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:39:00,107.18406,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:40:00,107.16444,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:41:00,107.07615,29.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:42:00,107.30178,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:43:00,107.31159,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:44:00,107.27235,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:45:00,107.18406,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:46:00,107.15463,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:47:00,107.27235,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:48:00,107.21349,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:49:00,107.24292,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:50:00,107.36064,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:51:00,107.33121,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:52:00,107.19387,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:53:00,107.25273,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:54:00,107.23311,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:55:00,107.31159,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:56:00,107.39988,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:57:00,107.33121,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:58:00,107.39988,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 08:59:00,107.31159,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:00:00,107.36064,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:01:00,107.24292,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:02:00,107.30178,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:03:00,107.28216,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:04:00,107.19387,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:05:00,107.13501,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:06:00,107.09577,29.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:07:00,107.0271,29
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:08:00,107.07615,28.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:09:00,107.06634,28.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:10:00,107.1252,28.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:11:00,107.10558,28.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:12:00,106.98786,28.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:13:00,107.0271,28.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:14:00,107.06634,28.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:15:00,107.00748,28.9
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:16:00,106.98786,29
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:17:00,107.07615,29
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:18:00,107.1252,29.1
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:19:00,107.06634,29.2
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:20:00,107.07615,29.4
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:21:00,107.10558,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:22:00,107.10558,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:23:00,107.07615,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:24:00,106.97805,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:25:00,107.03691,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:26:00,107.07615,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:27:00,107.04672,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:28:00,106.97805,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:29:00,106.97805,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:30:00,106.98786,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:31:00,106.87014,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:32:00,106.91919,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:33:00,106.86033,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:34:00,106.90938,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:35:00,106.97805,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:36:00,106.94862,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:37:00,106.90938,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:38:00,106.86033,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:39:00,106.91919,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:40:00,106.88976,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:41:00,106.91919,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:42:00,106.91919,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:43:00,106.90938,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:44:00,106.86033,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:45:00,106.84071,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:46:00,106.81128,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:47:00,106.8309,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:48:00,106.81128,29.4
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:49:00,106.84071,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:50:00,106.80147,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:51:00,106.8309,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:52:00,106.78185,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:53:00,106.8309,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:54:00,106.81128,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:55:00,106.72299,29.5
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:56:00,106.80147,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:57:00,106.77204,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:58:00,106.77204,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 09:59:00,106.88976,29.6
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:00:00,106.75242,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:01:00,106.70337,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:02:00,106.77204,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:03:00,106.81128,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:04:00,106.81128,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:05:00,106.88976,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:06:00,106.78185,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:07:00,106.70337,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:08:00,106.75242,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:09:00,106.74261,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:10:00,106.71318,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:11:00,106.70337,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:12:00,106.74261,29.7
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:13:00,106.62489,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:14:00,106.72299,29.8
Solinst Levelogger Junior Edge Model 3001,2021-08-19 10:15:00,106.66413,29.8
